SID,hholds,totalpop,male,female,othergender,DivID,Division,DisID,District,Area
3980,12,53,26,27,0,26,Dhaka,2,Adabor   ,"H‐18,R3     "
3981,5,17,8,9,0,26,Dhaka,2,Adabor   ,H‐19     
3982,20,79,39,40,0,26,Dhaka,2,Adabor   ,Rezaul Zamir House   
3983,18,55,25,30,0,26,Dhaka,2,Adabor   ,Ataur House    
3984,21,76,35,41,0,26,Dhaka,2,Adabor   ,Selim Manager    
3985,23,66,32,34,0,26,Dhaka,2,Adabor   ,Farzan Akter Zarna   
3986,20,74,45,29,0,26,Dhaka,2,Adabor   ,Ali Manager/Shahabuddin    
3987,17,84,34,50,0,26,Dhaka,2,Adabor   ,Noakhalir Bari    
3988,30,134,68,66,0,26,Dhaka,2,Adabor   ,Humayun     
3989,8,43,21,22,0,26,Dhaka,2,Adabor   ,"Zakirer,Shahid,Khalpar     "
3990,19,62,30,32,0,26,Dhaka,2,Adabor   ,Humayun Manager    
3991,18,70,38,32,0,26,Dhaka,2,Adabor   ,Hasmat Manager    
3992,44,147,74,73,0,26,Dhaka,2,Adabor   ,Shalim Manager    
3993,17,65,32,33,0,26,Dhaka,2,Adabor   ,Zinnu Mia    
3994,9,21,9,12,0,26,Dhaka,2,Adabor   ,Sammir/Manager Siddik    
3995,14,47,26,21,0,26,Dhaka,2,Adabor   ,Molla Bari    
3996,17,61,34,27,0,26,Dhaka,2,Adabor   ,Azgar Ali    
3997,9,28,12,16,0,26,Dhaka,2,Adabor   ,Rahim M.P.    
3998,11,38,20,18,0,26,Dhaka,2,Adabor   ,Litan Mollah    
3999,32,107,51,56,0,26,Dhaka,2,Adabor   ,Mafiz Mia    
4000,6,16,5,11,0,26,Dhaka,2,Adabor   ,Zosna Manager    
4001,10,39,25,14,0,26,Dhaka,2,Adabor   ,Kamal Hossain    
4002,25,78,43,35,0,26,Dhaka,2,Adabor   ,Amdad/Mia Hossain    
4003,14,40,23,17,0,26,Dhaka,2,Adabor   ,Altaf Manager    
4004,20,69,35,34,0,26,Dhaka,2,Adabor   ,Jaj Mia    
4005,20,54,24,30,0,26,Dhaka,2,Adabor   ,Sorab Manager    
4006,30,97,51,46,0,26,Dhaka,2,Adabor   ,Nuruzzaman Manager    
4007,30,109,62,47,0,26,Dhaka,2,Adabor   ,Suruj Mia    
4008,12,39,25,14,0,26,Dhaka,2,Adabor   ,Member     
4009,24,78,38,40,0,26,Dhaka,2,Adabor   ,Shahjahan     
4010,33,117,51,66,0,26,Dhaka,2,Adabor   ,Mijan     
4011,30,96,48,48,0,26,Dhaka,2,Adabor   ,Shahabuddin Manager    
4012,55,174,93,81,0,26,Dhaka,2,Adabor   ,Azgar Mia    
4013,20,62,26,36,0,26,Dhaka,2,Adabor   ,Mohammad Hossain    
4014,20,74,37,37,0,26,Dhaka,2,Adabor   ,Nowab Ali Hazir House  
4015,16,57,31,26,0,26,Dhaka,2,Adabor   ,Akkas Alir    
4016,25,75,33,42,0,26,Dhaka,2,Adabor   ,"Kader Mia,Hanif Manager   "
4017,13,50,24,26,0,26,Dhaka,2,Adabor   ,Azgar Mia    
4018,48,156,91,62,3,26,Dhaka,2,Adabor   ,Yeasin Mollah    
4019,19,64,34,30,0,26,Dhaka,2,Adabor   ,Nuru Mia    
4020,46,151,72,79,0,26,Dhaka,2,Adabor   ,Kalam Mia    
4021,19,64,34,30,0,26,Dhaka,2,Adabor   ,Samitir Bari    
4022,14,42,23,19,0,26,Dhaka,2,Adabor   ,Tapan Mia    
4023,19,69,42,27,0,26,Dhaka,2,Adabor   ,Khorshed     
4024,39,137,65,72,0,26,Dhaka,2,Adabor   ,Zamaler     
4025,46,165,90,75,0,26,Dhaka,2,Adabor   ,"Delwar Mia,Rafik Manager   "
4026,16,51,28,23,0,26,Dhaka,2,Adabor   ,Faruk Mollah    
4027,23,85,52,33,0,26,Dhaka,2,Adabor   ,Jamal Manager    
4028,51,177,91,86,0,26,Dhaka,2,Adabor   ,Suruj Mia    
4029,29,86,47,39,0,26,Dhaka,2,Adabor   ,Khalil Manager    
4030,80,240,119,121,0,26,Dhaka,2,Adabor   ,Mia Chan    
4031,5,19,11,8,0,26,Dhaka,2,Adabor   ,Motaleb Mia    
4032,11,39,19,20,0,26,Dhaka,2,Adabor   ,Hasinar     
4033,6,23,14,9,0,26,Dhaka,2,Adabor   ,Kala Hazir    
4034,38,134,69,65,0,26,Dhaka,2,Adabor   ,Delowar     
4035,11,30,16,14,0,26,Dhaka,2,Adabor   ,Suruj Mia    
4036,17,71,32,39,0,26,Dhaka,2,Adabor   ,Azgar Mia    
4037,15,49,21,28,0,26,Dhaka,2,Adabor   ,Dulal     
4038,37,105,58,47,0,26,Dhaka,2,Adabor   ,Hashu Commissioner    
4039,15,35,17,18,0,26,Dhaka,2,Adabor   ,Fazal Mia    
4040,7,21,17,4,0,26,Dhaka,2,Adabor   ,Mag. Khadem Ali   
4041,15,56,26,30,0,26,Dhaka,2,Adabor   ,Shahar Ali    
4042,19,74,46,28,0,26,Dhaka,2,Adabor   ,Sattar     
4043,16,52,27,25,0,26,Dhaka,2,Adabor   ,Fazal     
4044,49,113,51,62,0,26,Dhaka,2,Adabor   ,Elim Hazir House   
4045,32,100,63,37,0,26,Dhaka,2,Adabor   ,Sakiler House‐1    
4046,32,110,63,47,0,26,Dhaka,2,Adabor   ,Sakiler House‐2    
4047,16,77,36,41,0,26,Dhaka,2,Adabor   ,Sp. House    
4048,12,53,29,24,0,26,Dhaka,2,Adabor   ,Rozina Parvin    
4049,32,140,64,76,0,26,Dhaka,2,Adabor   ,Zakir     
4050,7,17,10,7,0,26,Dhaka,2,Adabor   ,Prianka     
4051,13,49,23,26,0,26,Dhaka,2,Adabor   ,Monowara     
4052,19,56,29,27,0,26,Dhaka,2,Adabor   ,Mintu     
4053,12,29,11,18,0,26,Dhaka,2,Adabor   ,Kamal     
4054,10,20,10,10,0,26,Dhaka,2,Adabor   ,Hawa Begum    
4055,4,9,2,7,0,26,Dhaka,2,Adabor   ,Hazi Mohammad Ali   
4056,11,38,15,23,0,26,Dhaka,2,Adabor   ,Hazi Azim Uddin   
4057,16,52,21,31,0,26,Dhaka,2,Adabor   ,Renu     
4058,34,130,72,58,0,26,Dhaka,2,Adabor   ,Araj Ali    
4059,19,65,31,34,0,26,Dhaka,2,Adabor   ,A. Shohid    
4060,99,339,158,181,0,26,Dhaka,4,Badda   ,Soleman     
4061,96,307,153,153,1,26,Dhaka,4,Badda   ,Jalal     
4062,20,65,35,30,0,26,Dhaka,4,Badda   ,Kamal Uddin    
4063,10,39,25,14,0,26,Dhaka,4,Badda   ,Salek     
4064,18,58,31,27,0,26,Dhaka,4,Badda   ,Adam Ali    
4065,70,241,116,125,0,26,Dhaka,4,Badda   ,Jhiler Upar Basti   
4066,24,115,63,52,0,26,Dhaka,4,Badda   ,"100/2B, Prachir Basti   "
4067,26,104,57,47,0,26,Dhaka,4,Badda   ,Kader And Kabir   
4068,32,138,77,61,0,26,Dhaka,4,Badda   ,Anowar & Samsul   
4069,20,54,24,30,0,26,Dhaka,4,Badda   ,Basar & Alam   
4070,13,50,24,26,0,26,Dhaka,4,Badda   ,Naimuddin Gong    
4071,31,86,45,41,0,26,Dhaka,4,Badda   ,Jhiler Upar Akkaser   
4072,18,59,29,30,0,26,Dhaka,4,Badda   ,Shawkat Ali    
4073,19,59,30,29,0,26,Dhaka,4,Badda   ,Borhan Uddin    
4074,29,86,47,39,0,26,Dhaka,4,Badda   ,"K‐16/5, Daragha Barir   "
4075,11,34,20,14,0,26,Dhaka,4,Badda   ,"Ka‐11/10, House    "
4076,6,26,15,11,0,26,Dhaka,4,Badda   ,Care Taker Basti   
4077,7,23,11,12,0,26,Dhaka,4,Badda   ,Bari No‐1    
4078,42,152,71,81,0,26,Dhaka,4,Badda   ,Sala Uddin Bari   
4079,11,38,19,19,0,26,Dhaka,4,Badda   ,Jahangir     
4080,10,36,14,22,0,26,Dhaka,4,Badda   ,"Ta‐167/2, Bari Basti   "
4081,13,42,20,22,0,26,Dhaka,4,Badda   ,Chan Miar Basti   
4082,11,45,24,21,0,26,Dhaka,4,Badda   ,Malaker     
4083,9,30,17,13,0,26,Dhaka,4,Badda   ,Sonargaon Food Express   
4084,63,209,113,96,0,26,Dhaka,4,Badda   ,Sahadoor Area    
4085,23,78,42,36,0,26,Dhaka,4,Badda   ,Shahid & Samsul   
4086,21,77,42,35,0,26,Dhaka,4,Badda   ,Mohammad Ali    
4087,20,83,39,44,0,26,Dhaka,4,Badda   ,Lokman & Sattar   
4088,60,206,109,97,0,26,Dhaka,4,Badda   ,"Kayum,Tushar,Shahin     "
4089,61,224,122,102,0,26,Dhaka,4,Badda   ,Toslim & Mostafa   
4090,28,97,46,51,0,26,Dhaka,4,Badda   ,Moszier Uttar Side   
4091,27,92,47,45,0,26,Dhaka,4,Badda   ,Moszider Dakshin Side   
4092,54,173,94,78,1,26,Dhaka,4,Badda   ,Ziler Par Basti   
4093,7,31,15,16,0,26,Dhaka,4,Badda   ,Sattar Mia    
4094,20,70,38,32,0,26,Dhaka,4,Badda   ,Hazi Attab Matbar Bari  
4095,13,41,18,23,0,26,Dhaka,4,Badda   ,Shapan Miah    
4096,41,119,65,54,0,26,Dhaka,4,Badda   ,Nurur Basti    
4097,18,47,22,25,0,26,Dhaka,4,Badda   ,Ali Hazi & Tushar  
4098,12,42,19,23,0,26,Dhaka,4,Badda   ,Siraj Miah    
4099,14,50,26,24,0,26,Dhaka,4,Badda   ,Babul Miah    
4100,10,39,21,18,0,26,Dhaka,4,Badda   ,Shapon     
4101,27,102,51,51,0,26,Dhaka,4,Badda   ,Norul Islam    
4102,9,33,18,15,0,26,Dhaka,4,Badda   ,Masum Miah    
4103,39,155,78,77,0,26,Dhaka,4,Badda   ,Nuru Miah    
4104,8,28,13,15,0,26,Dhaka,4,Badda   ,Rofiq Master    
4105,14,44,18,26,0,26,Dhaka,4,Badda   ,Ayhosanulla     
4106,14,56,32,24,0,26,Dhaka,4,Badda   ,Abdul     
4107,25,77,40,37,0,26,Dhaka,4,Badda   ,Imam Ali    
4108,15,37,21,16,0,26,Dhaka,4,Badda   ,Ukil Bari    
4109,34,132,61,71,0,26,Dhaka,4,Badda   ,Sohid Munsi    
4110,37,147,77,70,0,26,Dhaka,4,Badda   ,Sohid Munsi    
4111,42,174,97,77,0,26,Dhaka,4,Badda   ,Habib     
4112,60,221,107,114,0,26,Dhaka,4,Badda   ,Rofiq Master    
4113,17,60,35,25,0,26,Dhaka,4,Badda   ,Siraj Miah    
4114,44,168,88,80,0,26,Dhaka,4,Badda   ,Eynul Bepary    
4115,6,22,12,10,0,26,Dhaka,4,Badda   ,Safatulla     
4116,6,22,12,10,0,26,Dhaka,4,Badda   ,Razu     
4117,7,25,12,13,0,26,Dhaka,4,Badda   ,Silpy Madem    
4118,26,102,58,44,0,26,Dhaka,4,Badda   ,Monoar     
4119,28,88,43,45,0,26,Dhaka,4,Badda   ,A. Awal    
4120,26,96,44,52,0,26,Dhaka,4,Badda   ,Ata Miah    
4121,13,40,15,25,0,26,Dhaka,4,Badda   ,Hazi Bari    
4122,35,127,58,69,0,26,Dhaka,4,Badda   ,Siful     
4123,9,44,19,25,0,26,Dhaka,4,Badda   ,Nobab Ali    
4124,20,73,37,36,0,26,Dhaka,4,Badda   ,Bakka Molla    
4125,14,56,31,25,0,26,Dhaka,4,Badda   ,Deloar Bari    
4126,16,48,26,22,0,26,Dhaka,4,Badda   ,Nazmul     
4127,18,54,30,24,0,26,Dhaka,4,Badda   ,Hannu Miah    
4128,7,22,8,14,0,26,Dhaka,4,Badda   ,Waliwaula     
4129,17,49,26,23,0,26,Dhaka,4,Badda   ,Wahab Molla    
4130,26,87,44,43,0,26,Dhaka,4,Badda   ,Jaheder Bari    
4131,16,52,24,28,0,26,Dhaka,4,Badda   ,Sofiq Molla    
4132,11,46,22,24,0,26,Dhaka,4,Badda   ,Manik Manager    
4133,17,62,29,33,0,26,Dhaka,4,Badda   ,Kalamir Bari    
4134,25,89,50,39,0,26,Dhaka,4,Badda   ,Nurzan Bari    
4135,10,39,23,16,0,26,Dhaka,4,Badda   ,Liqui Kutir    
4136,28,84,41,43,0,26,Dhaka,4,Badda   ,Pukur Par    
4137,7,25,11,14,0,26,Dhaka,4,Badda   ,Enu Miah    
4138,14,53,25,28,0,26,Dhaka,4,Badda   ,Hasmot Miah    
4139,24,85,46,39,0,26,Dhaka,4,Badda   ,Kornel Basti    
4140,6,13,7,6,0,26,Dhaka,4,Badda   ,Oli Miah    
4141,29,91,42,49,0,26,Dhaka,4,Badda   ,Samsu     
4142,15,41,32,9,0,26,Dhaka,4,Badda   ,Basar Member    
4143,15,50,22,28,0,26,Dhaka,4,Badda   ,Afzal     
4144,16,42,25,17,0,26,Dhaka,4,Badda   ,Suruj Miah    
4145,12,39,20,19,0,26,Dhaka,4,Badda   ,Sakil     
4146,15,50,29,20,1,26,Dhaka,4,Badda   ,Rohoman Molla    
4147,21,71,35,36,0,26,Dhaka,4,Badda   ,Yeakub Miah    
4148,5,17,7,10,0,26,Dhaka,4,Badda   ,Jahangir Miah    
4149,19,62,27,34,1,26,Dhaka,4,Badda   ,Samsur Basti    
4150,7,25,14,11,0,26,Dhaka,4,Badda   ,Kibriar Bari    
4151,13,54,40,13,1,26,Dhaka,4,Badda   ,Khill Manager    
4152,7,23,14,9,0,26,Dhaka,4,Badda   ,Noyakhili Bari    
4153,9,34,20,14,0,26,Dhaka,4,Badda   ,Khan Bari    
4154,8,28,16,12,0,26,Dhaka,4,Badda   ,Unus Miah    
4155,101,359,191,168,0,26,Dhaka,4,Badda   ,Project Basti    
4156,87,317,157,160,0,26,Dhaka,4,Badda   ,Project Basti    
4157,46,173,91,82,0,26,Dhaka,4,Badda   ,Misu School Road   
4158,26,89,47,42,0,26,Dhaka,4,Badda   ,Mizan Bari    
4159,18,61,28,33,0,26,Dhaka,4,Badda   ,Rabeya Khatun    
4160,20,66,36,30,0,26,Dhaka,4,Badda   ,Azmir Store    
4161,23,91,44,47,0,26,Dhaka,4,Badda   ,Mostafizur Rahman    
4162,23,71,35,36,0,26,Dhaka,4,Badda   ,Nasima     
4163,50,175,93,82,0,26,Dhaka,4,Badda   ,Khalek Molla    
4164,20,72,35,37,0,26,Dhaka,4,Badda   ,Mannan     
4165,93,365,185,180,0,26,Dhaka,4,Badda   ,Sahida Begum    
4166,19,67,34,33,0,26,Dhaka,4,Badda   ,Nurani Madrasha    
4167,91,320,160,160,0,26,Dhaka,4,Badda   ,Sona Khata    
4168,90,334,162,172,0,26,Dhaka,4,Badda   ,Mulanar     
4169,84,273,140,133,0,26,Dhaka,4,Badda   ,Tazu Miah    
4170,85,302,155,147,0,26,Dhaka,4,Badda   ,Nama Para Hadi Photography  
4171,9,33,19,14,0,26,Dhaka,4,Badda   ,Babul Ahmed    
4172,56,162,78,83,1,26,Dhaka,4,Badda   ,Nur Haji    
4173,19,54,24,30,0,26,Dhaka,4,Badda   ,Ajmot     
4174,14,54,32,22,0,26,Dhaka,4,Badda   ,Abul Hosen    
4175,17,58,31,27,0,26,Dhaka,4,Badda   ,Sopon     
4176,18,69,32,37,0,26,Dhaka,4,Badda   ,Shamima Begum    
4177,22,89,43,46,0,26,Dhaka,4,Badda   ,Jomset Ali    
4178,25,102,49,53,0,26,Dhaka,4,Badda   ,Mohammad Ali    
4179,16,50,25,25,0,26,Dhaka,4,Badda   ,Siddikur Rahman    
4180,20,68,40,28,0,26,Dhaka,4,Badda   ,Mohammad Ali    
4181,8,29,10,19,0,26,Dhaka,4,Badda   ,Aslam     
4182,11,27,13,14,0,26,Dhaka,4,Badda   ,Karim Bhuyan    
4183,23,65,26,39,0,26,Dhaka,4,Badda   ,Babul Mia    
4184,24,71,32,39,0,26,Dhaka,4,Badda   ,Akkas Mia    
4185,45,145,73,72,0,26,Dhaka,4,Badda   ,Babor Ali    
4186,22,80,42,38,0,26,Dhaka,4,Badda   ,Mohammad Ali    
4187,26,93,49,44,0,26,Dhaka,4,Badda   ,Ahasanullah     
4188,14,48,24,24,0,26,Dhaka,4,Badda   ,Panjot Ali    
4189,31,102,51,51,0,26,Dhaka,4,Badda   ,Alom Mia    
4190,20,95,55,40,0,26,Dhaka,5,Bangshal   ,Anu Mia Basti   
4191,17,70,39,31,0,26,Dhaka,5,Bangshal   ,Mohamed Ali    
4192,9,31,13,18,0,26,Dhaka,5,Bangshal   ,Amla Para Basti   
4193,21,73,38,35,0,26,Dhaka,5,Bangshal   ,Lili Banga Bari   
4194,8,31,17,14,0,26,Dhaka,5,Bangshal   ,Goppar Mia    
4195,10,33,16,17,0,26,Dhaka,5,Bangshal   ,Yelies Bari    
4196,17,62,39,23,0,26,Dhaka,5,Bangshal   ,Sona Mia Bari   
4197,21,83,34,49,0,26,Dhaka,5,Bangshal   ,Tamija Khatun    
4198,30,141,78,62,1,26,Dhaka,5,Bangshal   ,Mandir Basti    
4199,109,306,217,89,0,26,Dhaka,5,Bangshal   ,Roadyo     
4200,35,116,60,56,0,26,Dhaka,5,Bangshal   ,Habib Mia Gora Pati  
4201,16,63,34,29,0,26,Dhaka,5,Bangshal   ,Rehana Gorapati    
4202,10,43,27,16,0,26,Dhaka,5,Bangshal   ,Mia Chan Bari   
4203,11,36,17,19,0,26,Dhaka,5,Bangshal   ,Kalu Mia Gora Patty  
4204,22,76,38,38,0,26,Dhaka,5,Bangshal   ,Moti Mia    
4205,8,38,23,15,0,26,Dhaka,5,Bangshal   ,Banga Bari    
4206,16,73,41,32,0,26,Dhaka,5,Bangshal   ,25‐Banga Bari    
4207,25,97,55,42,0,26,Dhaka,5,Bangshal   ,4No Teker Hat   
4208,73,303,195,108,0,26,Dhaka,5,Bangshal   ,Bhuhumukhi Shomity    
4209,21,40,30,10,0,26,Dhaka,6,Biman Bandar  ,Biman Bandar Rail Gate  
4210,45,130,68,62,0,26,Dhaka,6,Biman Bandar  ,Kawla Rail Line   
4211,8,35,18,17,0,26,Dhaka,6,Biman Bandar  ,Kawla Civil Aviation   
4212,424,1523,785,737,1,26,Dhaka,7,Banani   ,Godwan Basti    
4213,10222,36719,19280,17405,34,26,Dhaka,7,Banani   ,Karail Basti    
4214,1598,4826,2517,2305,4,26,Dhaka,7,Banani   ,Sat Tala Paschim B.Wall Basti 
4215,1659,5334,2639,2691,4,26,Dhaka,7,Banani   ,Sat Tala Chow.Para Basti  
4216,24,62,28,34,0,26,Dhaka,7,Banani   ,Pukur Par Basti   
4217,1648,5063,2609,2435,19,26,Dhaka,7,Banani   ,Sat Tala Dakshin Staff Basti 
4218,80,261,129,128,4,26,Dhaka,7,Banani   ,Sattola Paschim B Wall Basti 
4219,1864,6385,3256,3120,9,26,Dhaka,7,Banani   ,Sat Tala Purba Paser Basti 
4220,582,2132,1108,1024,0,26,Dhaka,7,Banani   ,Arshad Nagar Basti   
4221,1079,3641,1913,1727,1,26,Dhaka,7,Banani   ,Beltola Basti    
4222,65,223,112,110,1,26,Dhaka,7,Banani   ,Bagan Bari Basti   
4223,5,17,10,7,0,26,Dhaka,9,Chak Bazar  ,Bakshi Bazar Basti   
4224,23,80,41,39,0,26,Dhaka,9,Chak Bazar  ,Ali Mia Basti   
4225,59,214,115,99,0,26,Dhaka,9,Chak Bazar  ,Khausru Mia Basti   
4226,20,74,38,36,0,26,Dhaka,9,Chak Bazar  ,Kalu Mia Basti   
4227,50,194,105,89,0,26,Dhaka,9,Chak Bazar  ,Sheia Basti    
4228,10,41,26,15,0,26,Dhaka,9,Chak Bazar  ,Miaer Basti    
4229,9,17,12,5,0,26,Dhaka,9,Chak Bazar  ,Hosen Alir Basti   
4230,20,75,44,31,0,26,Dhaka,9,Chak Bazar  ,Emanir Basti    
4231,45,197,106,91,0,26,Dhaka,9,Chak Bazar  ,Badal     
4232,20,68,32,36,0,26,Dhaka,9,Chak Bazar  ,Babul Mia    
4233,20,69,42,27,0,26,Dhaka,9,Chak Bazar  ,Tazuddin     
4234,21,66,34,32,0,26,Dhaka,9,Chak Bazar  ,Gani Bhandarir Bari   
4235,9,30,16,14,0,26,Dhaka,9,Chak Bazar  ,Alamer Bari    
4236,17,59,32,27,0,26,Dhaka,9,Chak Bazar  ,Aziz House    
4237,9,33,19,14,0,26,Dhaka,9,Chak Bazar  ,Alam House    
4238,20,79,54,25,0,26,Dhaka,9,Chak Bazar  ,Osman Goni    
4239,6,25,11,14,0,26,Dhaka,9,Chak Bazar  ,Abul Kalam    
4240,6,20,10,10,0,26,Dhaka,9,Chak Bazar  ,Harun Bhandari    
4241,6,21,16,5,0,26,Dhaka,9,Chak Bazar  ,Sahera Khatun    
4242,18,62,31,31,0,26,Dhaka,9,Chak Bazar  ,Delwara Begum    
4243,6,22,10,12,0,26,Dhaka,9,Chak Bazar  ,Riazul     
4244,18,63,46,17,0,26,Dhaka,9,Chak Bazar  ,Nurul Islam    
4245,13,41,24,17,0,26,Dhaka,9,Chak Bazar  ,Shajuddin     
4246,13,47,23,24,0,26,Dhaka,9,Chak Bazar  ,Chan Mia    
4247,6,23,14,9,0,26,Dhaka,9,Chak Bazar  ,Zabed Mia    
4248,36,138,71,67,0,26,Dhaka,9,Chak Bazar  ,Habib Bari    
4249,36,135,70,65,0,26,Dhaka,9,Chak Bazar  ,Daktar Bari    
4250,17,79,33,46,0,26,Dhaka,9,Chak Bazar  ,Amir Bari    
4251,20,58,29,29,0,26,Dhaka,9,Chak Bazar  ,Khorshed Hazi    
4252,14,42,18,24,0,26,Dhaka,9,Chak Bazar  ,Tofazzal     
4253,9,24,12,12,0,26,Dhaka,9,Chak Bazar  ,Shahidul‐1     
4254,11,40,20,20,0,26,Dhaka,9,Chak Bazar  ,Shahidul‐2     
4255,19,41,22,19,0,26,Dhaka,9,Chak Bazar  ,Razzak Mia    
4256,12,42,20,22,0,26,Dhaka,9,Chak Bazar  ,Hazi Hanif    
4257,7,23,10,13,0,26,Dhaka,9,Chak Bazar  ,Shefali‐1     
4258,9,29,13,16,0,26,Dhaka,9,Chak Bazar  ,Shefali‐2     
4259,11,43,21,22,0,26,Dhaka,9,Chak Bazar  ,Nowab Alirahim Mia   
4260,10,28,12,16,0,26,Dhaka,9,Chak Bazar  ,Hanif Mia    
4261,21,65,30,35,0,26,Dhaka,9,Chak Bazar  ,Tofazzal     
4262,10,40,19,21,0,26,Dhaka,9,Chak Bazar  ,Pankhi     
4263,13,48,24,24,0,26,Dhaka,9,Chak Bazar  ,Nuruler Bari    
4264,3,9,4,5,0,26,Dhaka,9,Chak Bazar  ,Monir Mia    
4265,22,93,50,43,0,26,Dhaka,9,Chak Bazar  ,Shahid Chairman    
4266,9,25,12,13,0,26,Dhaka,9,Chak Bazar  ,Monirul Islam    
4267,7,20,10,10,0,26,Dhaka,9,Chak Bazar  ,Hanif     
4268,9,30,23,7,0,26,Dhaka,9,Chak Bazar  ,A. Latif    
4269,6,20,16,4,0,26,Dhaka,9,Chak Bazar  ,Kanchan     
4270,5,15,8,7,0,26,Dhaka,9,Chak Bazar  ,Sahajahan     
4271,8,27,13,14,0,26,Dhaka,9,Chak Bazar  ,Chan Mia    
4272,13,49,20,29,0,26,Dhaka,9,Chak Bazar  ,Ali Ahmed    
4273,20,66,35,31,0,26,Dhaka,9,Chak Bazar  ,Sujan Mia    
4274,19,71,36,35,0,26,Dhaka,9,Chak Bazar  ,Taeb Ali    
4275,37,126,72,54,0,26,Dhaka,9,Chak Bazar  ,Aynal     
4276,20,57,32,25,0,26,Dhaka,9,Chak Bazar  ,Kamal     
4277,46,118,66,52,0,26,Dhaka,9,Chak Bazar  ,Altaf Hazi    
4278,6,21,15,6,0,26,Dhaka,9,Chak Bazar  ,Samsul Hoque    
4279,15,58,30,28,0,26,Dhaka,9,Chak Bazar  ,Siddik     
4280,5,15,8,7,0,26,Dhaka,9,Chak Bazar  ,Bably Begum    
4281,6,16,8,8,0,26,Dhaka,9,Chak Bazar  ,Dolir     
4282,7,21,10,11,0,26,Dhaka,9,Chak Bazar  ,Shamima Begum    
4283,16,59,33,26,0,26,Dhaka,9,Chak Bazar  ,Siraj Miah    
4284,10,44,23,21,0,26,Dhaka,9,Chak Bazar  ,Pappu     
4285,5,18,9,9,0,26,Dhaka,9,Chak Bazar  ,Nur Mohammad    
4286,6,18,10,8,0,26,Dhaka,9,Chak Bazar  ,A. Samad    
4287,6,20,9,11,0,26,Dhaka,9,Chak Bazar  ,A. Razzak    
4288,9,30,16,14,0,26,Dhaka,9,Chak Bazar  ,Sayzuddin     
4289,6,24,15,9,0,26,Dhaka,9,Chak Bazar  ,A. Salam    
4290,6,21,9,12,0,26,Dhaka,9,Chak Bazar  ,Badsha Miah‐1    
4291,10,34,19,15,0,26,Dhaka,9,Chak Bazar  ,Badsha Mia‐2    
4292,10,34,20,14,0,26,Dhaka,9,Chak Bazar  ,Nurjahan     
4293,6,22,12,10,0,26,Dhaka,9,Chak Bazar  ,Ramzan     
4294,7,19,11,8,0,26,Dhaka,9,Chak Bazar  ,Momtaz     
4295,5,14,9,5,0,26,Dhaka,9,Chak Bazar  ,Din Islam    
4296,20,57,24,33,0,26,Dhaka,9,Chak Bazar  ,Monir     
4297,9,29,13,16,0,26,Dhaka,9,Chak Bazar  ,Alowala     
4298,7,13,11,2,0,26,Dhaka,9,Chak Bazar  ,A. Latif    
4299,7,23,14,9,0,26,Dhaka,9,Chak Bazar  ,Aziz     
4300,7,22,12,10,0,26,Dhaka,9,Chak Bazar  ,Hafez Wazuddin    
4301,6,22,10,12,0,26,Dhaka,9,Chak Bazar  ,Nargis     
4302,10,36,19,17,0,26,Dhaka,9,Chak Bazar  ,Sharif Hossain    
4303,6,33,33,0,0,26,Dhaka,9,Chak Bazar  ,Mahbub Rashid    
4304,10,41,24,17,0,26,Dhaka,9,Chak Bazar  ,Rowshan Ara    
4305,15,52,30,22,0,26,Dhaka,9,Chak Bazar  ,M.S. Alam    
4306,15,54,31,23,0,26,Dhaka,9,Chak Bazar  ,Monir     
4307,5,16,8,8,0,26,Dhaka,9,Chak Bazar  ,Shafir     
4308,8,33,13,20,0,26,Dhaka,9,Chak Bazar  ,Abu Bakkar    
4309,8,34,16,18,0,26,Dhaka,9,Chak Bazar  ,Sohel     
4310,27,99,56,43,0,26,Dhaka,9,Chak Bazar  ,Bulbul     
4311,7,28,12,16,0,26,Dhaka,9,Chak Bazar  ,A. Awal    
4312,5,19,8,11,0,26,Dhaka,9,Chak Bazar  ,Manik Miah    
4313,15,50,31,19,0,26,Dhaka,9,Chak Bazar  ,Abdul Kader    
4314,8,28,18,10,0,26,Dhaka,9,Chak Bazar  ,Nasir     
4315,5,25,14,11,0,26,Dhaka,9,Chak Bazar  ,Md. Sattar    
4316,6,18,11,7,0,26,Dhaka,9,Chak Bazar  ,Nasima     
4317,6,19,9,10,0,26,Dhaka,9,Chak Bazar  ,Rabeya     
4318,14,42,19,23,0,26,Dhaka,9,Chak Bazar  ,Foysal(Badal     
4319,7,17,16,1,0,26,Dhaka,9,Chak Bazar  ,Samsur     
4320,6,16,7,9,0,26,Dhaka,9,Chak Bazar  ,Azgar     
4321,6,19,19,0,0,26,Dhaka,9,Chak Bazar  ,Md. Shafik    
4322,7,20,13,7,0,26,Dhaka,9,Chak Bazar  ,Amena     
4323,14,49,23,26,0,26,Dhaka,9,Chak Bazar  ,Lal Khar    
4324,37,139,76,63,0,26,Dhaka,9,Chak Bazar  ,Malek Miah    
4325,20,78,37,41,0,26,Dhaka,9,Chak Bazar  ,Nur Mohammad    
4326,15,49,30,19,0,26,Dhaka,9,Chak Bazar  ,Shahid Master    
4327,18,72,39,33,0,26,Dhaka,9,Chak Bazar  ,Mazibor     
4328,47,187,90,97,0,26,Dhaka,9,Chak Bazar  ,Siraz Mia    
